"Date_","Open","High","Low","Close","Change","change_valueP","ChangeP","Volume"
"2004-01-01T00:00:00.000Z",138,140,138,139,0,0,0,3100
"2004-01-02T00:00:00.000Z",139,142,142,142,3,2.158273381294964,2.158273381294964,300
"2004-01-05T00:00:00.000Z",142,137,137,137,-5,-3.5211267605633805,-3.5211267605633805,400
"2004-01-06T00:00:00.000Z",137,139,137,139,2,1.4598540145985401,1.4598540145985401,1000
"2004-01-07T00:00:00.000Z",139,145,142,144.75,5.75,4.136690647482014,4.136690647482014,3200
"2004-01-08T00:00:00.000Z",144.75,149,146,146,1.25,0.8635578583765112,0.8635578583765112,3000
"2004-01-09T00:00:00.000Z",146,149,145,147,1,0.684931506849315,0.684931506849315,1300
"2004-01-12T00:00:00.000Z",147,149.5,145,145,-2,-1.3605442176870748,-1.3605442176870748,600
"2004-01-13T00:00:00.000Z",145,148,145,148,3,2.0689655172413794,2.0689655172413794,1100
"2004-01-14T00:00:00.000Z",148,147,147,147,-1,-0.6756756756756757,-0.6756756756756757,1000
"2004-01-15T00:00:00.000Z",147,146,146,146,-1,-0.6802721088435374,-0.6802721088435374,600
"2004-01-16T00:00:00.000Z",146,148,147.5,147.5,1.5,1.0273972602739725,1.0273972602739725,1100
"2004-01-19T00:00:00.000Z",147.5,150,148.85,150,2.5,1.694915254237288,1.694915254237288,1500
"2004-01-20T00:00:00.000Z",150,150.9,145,145,-5,-3.3333333333333335,-3.3333333333333335,3200
"2004-01-22T00:00:00.000Z",145,150,137.75,137.75,-7.25,-5,-5,6400
"2004-01-23T00:00:00.000Z",137.75,140,130.9,134,-3.75,-2.722323049001815,-2.722323049001815,18800
"2004-01-26T00:00:00.000Z",134,136,131,136,2,1.4925373134328357,1.4925373134328357,1200
"2004-01-27T00:00:00.000Z",136,136.9,134,134,-2,-1.4705882352941175,-1.4705882352941175,1300
"2004-01-28T00:00:00.000Z",134,137,135,135,1,0.7462686567164178,0.7462686567164178,1300
"2004-01-29T00:00:00.000Z",135,136.75,136,136.75,1.75,1.2962962962962963,1.2962962962962963,500
"2004-01-30T00:00:00.000Z",136.75,138,135,138,1.25,0.9140767824497258,0.9140767824497258,2100
"2004-02-06T00:00:00.000Z",138,135,133,135,-3,-2.1739130434782608,-2.1739130434782608,600
"2004-02-09T00:00:00.000Z",135,137.1,135,136,1,0.7407407407407408,0.7407407407407408,7300
"2004-02-10T00:00:00.000Z",136,135,134,134,-2,-1.4705882352941175,-1.4705882352941175,3000
"2004-02-11T00:00:00.000Z",134,134,133,133,-1,-0.7462686567164178,-0.7462686567164178,1000
"2004-02-12T00:00:00.000Z",133,133.9,130,133.9,0.9,0.6766917293233082,0.6766917293233082,2200
"2004-02-13T00:00:00.000Z",133.9,137,133.75,137,3.1,2.315160567587752,2.315160567587752,1900
"2004-02-16T00:00:00.000Z",137,137,137,137,0,0,0,400
"2004-02-17T00:00:00.000Z",137,136,136,136,-1,-0.7299270072992701,-0.7299270072992701,300
"2004-02-18T00:00:00.000Z",136,138,137,137,1,0.7352941176470588,0.7352941176470588,2500
"2004-02-19T00:00:00.000Z",137,138,137,137,0,0,0,2100
