"Date_","Open","High","Low","Close","Change","change_valueP","ChangeP","Volume"
"2004-01-01T00:00:00.000Z",51.4,53.2,51.6,52.8,0,0,0,11330500
"2004-01-02T00:00:00.000Z",52.8,52.95,52.2,52.4,-0.4,-0.7575757575757577,-0.7575757575757577,1829500
"2004-01-05T00:00:00.000Z",52.4,52.9,52,52.45,0.05,0.09541984732824427,0.09541984732824427,1630300
"2004-01-06T00:00:00.000Z",52.45,52.4,51.6,52.2,-0.25,-0.4766444232602478,-0.4766444232602478,1158400
"2004-01-07T00:00:00.000Z",52.2,52.65,52.25,52.45,0.25,0.4789272030651341,0.4789272030651341,1223700
"2004-01-08T00:00:00.000Z",52.45,53.5,51.8,53.4,0.95,1.811248808388942,1.811248808388942,10318400
"2004-01-09T00:00:00.000Z",53.4,53.5,52.45,52.95,-0.45,-0.8426966292134831,-0.8426966292134831,3683600
"2004-01-12T00:00:00.000Z",52.95,53.35,52.75,52.95,0,0,0,2152400
"2004-01-13T00:00:00.000Z",52.95,53.2,52.7,52.8,-0.15,-0.28328611898017,-0.28328611898017,1786200
"2004-01-14T00:00:00.000Z",52.8,53.25,52.8,52.9,0.1,0.18939393939393942,0.18939393939393942,3551800
"2004-01-15T00:00:00.000Z",52.9,54.25,53.05,53.8,0.9,1.7013232514177694,1.7013232514177694,12913300
"2004-01-16T00:00:00.000Z",53.8,54.1,53.6,53.75,-0.05,-0.0929368029739777,-0.0929368029739777,4086200
"2004-01-19T00:00:00.000Z",53.75,54.05,53.4,53.4,-0.35,-0.6511627906976744,-0.6511627906976744,2949900
"2004-01-20T00:00:00.000Z",53.4,53.6,52.75,53.2,-0.2,-0.3745318352059925,-0.3745318352059925,1855200
"2004-01-21T00:00:00.000Z",53.2,54.1,53.25,54.1,0.9,1.6917293233082706,1.6917293233082706,6622000
"2004-01-22T00:00:00.000Z",54.1,54.75,53.9,54.15,0.05,0.09242144177449169,0.09242144177449169,10575100
"2004-01-23T00:00:00.000Z",54.15,54.55,54,54.05,-0.1,-0.18467220683287167,-0.18467220683287167,5199600
"2004-01-26T00:00:00.000Z",54.05,54.4,52.6,52.75,-1.3,-2.40518038852914,-2.40518038852914,3187200
"2004-01-27T00:00:00.000Z",52.75,53.2,52.1,53.05,0.3,0.5687203791469194,0.5687203791469194,3060700
"2004-01-28T00:00:00.000Z",53.05,53.75,53,53.4,0.35,0.6597549481621112,0.6597549481621112,2432600
"2004-01-29T00:00:00.000Z",53.4,54.6,53.8,54.25,0.85,1.5917602996254683,1.5917602996254683,6082100
"2004-01-30T00:00:00.000Z",54.25,54.65,54.1,54.15,-0.1,-0.18433179723502305,-0.18433179723502305,2332500
"2004-02-06T00:00:00.000Z",54.15,54.4,53.55,54.2,0.05,0.09233610341643582,0.09233610341643582,1890100
"2004-02-09T00:00:00.000Z",54.2,55.75,54.65,54.8,0.6,1.1070110701107012,1.1070110701107012,14242500
"2004-02-10T00:00:00.000Z",54.8,55.75,54.25,55.6,0.8,1.4598540145985401,1.4598540145985401,8217500
"2004-02-11T00:00:00.000Z",55.6,56,55,55.15,-0.45,-0.8093525179856115,-0.8093525179856115,4625700
"2004-02-12T00:00:00.000Z",55.15,54.95,52.7,52.75,-2.4,-4.351767905711696,-4.351767905711696,6426900
"2004-02-13T00:00:00.000Z",52.75,53.7,50.35,53.6,0.85,1.6113744075829384,1.6113744075829384,2790800
"2004-02-16T00:00:00.000Z",53.6,54.3,51.35,51.5,-2.1,-3.9179104477611943,-3.9179104477611943,9084100
